Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
8.100000e+002	3.1000e-025	1.8754e-016	6.2006e-012	5.0981e-009	6.7948e-007	2.8721e-005	5.2248e-004	4.7627e-003	2.3197e-002	5.9286e-002	6.6241e-002	7.3459e-004
8.200000e+002	1.0018e-025	8.1967e-017	3.1539e-012	2.8730e-009	4.1592e-007	1.8921e-005	3.6917e-004	3.6125e-003	1.9012e-002	5.3466e-002	7.0003e-002	1.6798e-002
8.300000e+002	3.2315e-026	3.5729e-017	1.5989e-012	1.6126e-009	2.5340e-007	1.2396e-005	2.5911e-004	2.7177e-003	1.5417e-002	4.7450e-002	7.1335e-002	3.1775e-002
8.400000e+002	1.0406e-026	1.5534e-017	8.0789e-013	9.0159e-010	1.5367e-007	8.0780e-006	1.8071e-004	2.0287e-003	1.2376e-002	4.1495e-002	7.0544e-002	4.4854e-002
8.500000e+002	3.3451e-027	6.7368e-018	4.0692e-013	5.0216e-010	9.2778e-008	5.2365e-006	1.2525e-004	1.5030e-003	9.8396e-003	3.5793e-002	6.7994e-002	5.5470e-002
8.600000e+002	1.0736e-027	2.9144e-018	2.0432e-013	2.7865e-010	5.5771e-008	3.3773e-006	8.6295e-005	1.1055e-003	7.7517e-003	3.0480e-002	6.4073e-002	6.3305e-002
8.700000e+002	3.4397e-028	1.2577e-018	1.0228e-013	1.5406e-010	3.3384e-008	2.1675e-006	5.9111e-005	8.0749e-004	6.0532e-003	2.5642e-002	5.9159e-002	6.8262e-002
8.800000e+002	1.1003e-028	5.4147e-019	5.1046e-014	8.4880e-011	1.9901e-008	1.3844e-006	4.0262e-005	5.8581e-004	4.6866e-003	2.1320e-002	5.3601e-002	7.0430e-002
8.900000e+002	3.5143e-029	2.3258e-019	2.5402e-014	4.6602e-011	1.1815e-008	8.8008e-007	2.7273e-005	4.2217e-004	3.5982e-003	1.7524e-002	4.7701e-002	7.0037e-002
9.000000e+002	1.1207e-029	9.9670e-020	1.2605e-014	2.5500e-011	6.9873e-009	5.5691e-007	1.8374e-005	3.0223e-004	2.7393e-003	1.4238e-002	4.1709e-002	6.7409e-002
9.100000e+002	3.5684e-030	4.2617e-020	6.2373e-015	1.3906e-011	4.1160e-009	3.5079e-007	1.2310e-005	2.1489e-004	2.0670e-003	1.1429e-002	3.5817e-002	6.2924e-002
9.200000e+002	1.1345e-030	1.8183e-020	3.0778e-015	7.5588e-012	2.4150e-009	2.1991e-007	8.1995e-006	1.5166e-004	1.5445e-003	9.0510e-003	3.0167e-002	5.6976e-002
9.300000e+002	3.6017e-031	7.7406e-021	1.5145e-015	4.0944e-012	1.4109e-009	1.3712e-007	5.4241e-006	1.0608e-004	1.1404e-003	7.0530e-003	2.4846e-002	4.9943e-002
9.400000e+002	1.1418e-031	3.2880e-021	7.4298e-016	2.2087e-012	8.1986e-010	8.4888e-008	3.5545e-006	7.3284e-005	8.2850e-004	5.3805e-003	1.9900e-002	4.2168e-002
9.500000e+002	3.6141e-032	1.3927e-021	3.6286e-016	1.1838e-012	4.7212e-010	5.1924e-008	2.2930e-006	4.9625e-005	5.8693e-004	3.9782e-003	1.5336e-002	3.3938e-002
9.600000e+002	1.1415e-032	5.8648e-022	1.7538e-016	6.2489e-013	2.6642e-010	3.0953e-008	1.4332e-006	3.2351e-005	3.9757e-004	2.7919e-003	1.1128e-002	2.5478e-002
9.700000e+002	3.5705e-033	2.4109e-022	8.1713e-017	3.1453e-013	1.4192e-010	1.7255e-008	8.3004e-007	1.9369e-005	2.4516e-004	1.7681e-003	7.2234e-003	1.6948e-002
9.800000e+002	1.0213e-033	8.6095e-023	3.2065e-017	1.3047e-013	6.1241e-011	7.6779e-009	3.7880e-007	9.0314e-006	1.1648e-004	8.5417e-004	3.5430e-003	8.4375e-003
9.900000e+002	-9.5462e-036	-5.7323e-025	-1.8301e-019	-6.7741e-016	-2.9668e-013	-3.5195e-011	-1.6577e-009	-3.7963e-008	-4.7245e-007	-3.3548e-006	-1.3508e-005	-3.1234e-005
1.000000e+003	6.3530e-035	5.2831e-024	1.9597e-018	7.9582e-015	3.7307e-012	4.6729e-010	2.3038e-008	5.4897e-007	7.0767e-006	5.1875e-005	2.1510e-004	5.1207e-004
