Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
8.300000e+002	1.5520e-024	-6.0638e-020	1.2205e-014	5.0008e-011	1.7908e-008	1.5406e-006	4.9768e-005	7.5492e-004	6.0294e-003	2.6473e-002	6.1729e-002	6.3570e-002
8.400000e+002	5.3745e-025	-2.4398e-020	5.7981e-015	2.6687e-011	1.0438e-008	9.6776e-007	3.3483e-005	5.4287e-004	4.6433e-003	2.1995e-002	5.6405e-002	6.8271e-002
8.500000e+002	1.8577e-025	-9.7944e-021	2.7467e-015	1.4193e-011	6.0588e-009	6.0506e-007	2.2402e-005	3.8780e-004	3.5468e-003	1.8078e-002	5.0685e-002	7.0461e-002
8.600000e+002	6.4096e-026	-3.9234e-021	1.2976e-015	7.5225e-012	3.5031e-009	3.7656e-007	1.4908e-005	2.7526e-004	2.6880e-003	1.4706e-002	4.4847e-002	7.0389e-002
8.700000e+002	2.2076e-026	-1.5682e-021	6.1131e-016	3.9741e-012	2.0177e-009	2.3330e-007	9.8689e-006	1.9418e-004	2.0217e-003	1.1846e-002	3.9111e-002	6.8381e-002
8.800000e+002	7.5903e-027	-6.2554e-022	2.8724e-016	2.0927e-012	1.1577e-009	1.4391e-007	6.4999e-006	1.3615e-004	1.5095e-003	9.4517e-003	3.3641e-002	6.4800e-002
8.900000e+002	2.6053e-027	-2.4900e-022	1.3461e-016	1.0986e-012	6.6187e-010	8.8395e-008	4.2598e-006	9.4906e-005	1.1189e-003	7.4706e-003	2.8548e-002	6.0019e-002
9.000000e+002	8.9277e-028	-9.8915e-023	6.2923e-017	5.7490e-013	3.7702e-010	5.4068e-008	2.7780e-006	6.5768e-005	8.2336e-004	5.8488e-003	2.3902e-002	5.4386e-002
9.100000e+002	3.0542e-028	-3.9216e-023	2.9339e-017	2.9995e-013	2.1400e-010	3.2933e-008	1.8027e-006	4.5303e-005	6.0134e-004	4.5336e-003	1.9731e-002	4.8217e-002
9.200000e+002	1.0432e-028	-1.5517e-023	1.3646e-017	1.5603e-013	1.2104e-010	1.9975e-008	1.1638e-006	3.1006e-005	4.3555e-004	3.4752e-003	1.6036e-002	4.1775e-002
9.300000e+002	3.5576e-029	-6.1283e-024	6.3315e-018	8.0912e-014	6.8197e-011	1.2058e-008	7.4687e-007	2.1058e-005	3.1230e-004	2.6281e-003	1.2795e-002	3.5272e-002
9.400000e+002	1.2113e-029	-2.4155e-024	2.9299e-018	4.1811e-014	3.8246e-011	7.2342e-009	4.7543e-007	1.4150e-005	2.2082e-004	1.9516e-003	9.9687e-003	2.8861e-002
9.500000e+002	4.1175e-030	-9.4997e-025	1.3509e-018	2.1489e-014	2.1285e-011	4.2954e-009	2.9853e-007	9.3432e-006	1.5271e-004	1.4096e-003	7.5055e-003	2.2642e-002
9.600000e+002	1.3958e-030	-3.7194e-025	6.1781e-019	1.0905e-014	1.1639e-011	2.4928e-009	1.8219e-007	5.9597e-006	1.0136e-004	9.7044e-004	5.3457e-003	1.6664e-002
9.700000e+002	4.6750e-031	-1.4287e-025	2.7390e-019	5.3037e-015	6.0376e-012	1.3593e-009	1.0352e-007	3.5078e-006	6.1541e-005	6.0581e-004	3.4228e-003	1.0929e-002
9.800000e+002	1.4162e-031	-4.8379e-026	1.0360e-019	2.1471e-015	2.5580e-012	5.9597e-010	4.6654e-008	1.6178e-006	2.8954e-005	2.9007e-004	1.6649e-003	5.3942e-003
9.900000e+002	-1.2155e-033	3.5026e-028	-6.2844e-022	-1.1624e-017	-1.2799e-014	-2.8058e-012	-2.0893e-010	-6.9414e-009	-1.1965e-007	-1.1591e-006	-6.4521e-006	-2.0310e-005
1.000000e+003	8.7729e-033	-2.9766e-027	6.3413e-021	1.3108e-016	1.5592e-013	3.6287e-011	2.8384e-009	9.8364e-008	1.7595e-006	1.7620e-005	1.0109e-004	3.2743e-004
